score,user,message,date
1,Muhammad Syaifil Izzet,alamat kecamatan tempat saya tinggal di ktp tidak terdeteksi,2024-07-19 19:08:03
1,Sofyan Sudrajat,Apk kaga ada manfaat nya susah buat klaim,2024-08-26 01:53:56
1,Sentolop,Bikin program jkp tapi ribet claim nya. Perusahaan ya ga lapor phk berarti jkpnya ga bisa cair,2023-07-14 00:53:56
1,Eric Noviyan,MAU CETAK KARTU KUNING MLH PROFILNYA ILANG,2025-05-02 06:46:06
1,Novandi Mulya Pamungkas,Apa bener apk ini bisa saya dapat kerja kembali,2023-03-19 16:40:22
1,Yannn Memories,apk kntl lama bngt responya,2025-04-11 04:47:13
1,Usep 210,Oiiii kode OTP tidak pernah terkirimkan,2023-08-22 01:59:25
1,Sugiana Dermawan,aplikasi sangat sangat bagus,2024-08-14 19:00:18
1,Jaji Kaka,kasih bintang 1 aja dulu.. tidak bisa klaim,2025-04-24 21:34:49
1,Algazali Rock,Ngabisin kuota gak bisa sm skli dibuka.. parahhhh,2024-03-17 10:49:19
1,Santi,aplikasi sekelas pemerintahan kaya gini? astaghfirullah 4,2025-03-21 14:44:46
1,Ade Ibnu Sadewa,Ehhh sumpah ini apk apa ajggg susah bgt buat login aja,2023-09-02 05:57:22
1,Huda nurul Nurul,"Apa ini gak ok ,,saya mau edit nama saya kok gak bisa apa ini",2023-05-06 03:55:08
1,Ehmiko Kiko,Mana kode otp nya dapatin kode otp doang susahnya minta ampun,2024-03-06 08:36:40
1,Muhammad Rizki Azis,apk/web kaga ada yang bener,2025-05-19 06:17:23
1,Afri Naldi,Aplikasinya ngaur hadeh kacau yang buat nya,2023-08-22 09:31:10
1,Asep Oman,Kode otp gk ke kirim mlu ke no nya ... Anehhhh,2024-11-25 12:11:56
1,KG Anam,Serius ini aplikasi milik negara?,2025-05-29 20:29:04
1,Erik Hidayat,Pendaftaran gagal keteranganya data tidak sesuai dengam NIK. Verifikasi pakai nama ibu kandung. ( ibu kandung sudah meninggal ). Apakah ini penyebab gagalnya?.,2024-05-30 06:13:50
1,Cahyadi,Cara ganti nomor telepon yg tidak aktif gimana?,2024-08-20 06:55:48
1,hoba hala,jaman sekarang nyari kerja kek ajg kntl,2024-05-30 02:07:38
1,Muhammad Fiqram Pratama,Mohon maaf pak/ibu ini untuk lokasi sulawesi selatan tidak ada,2024-06-01 03:00:05
1,Anggi Muhroni,Kalo ga niat bikin aplikasi gausah bikin,2024-12-02 02:56:12
1,robi gaspar,Untuk kabupaten banjarbaru provinsi kalimantan selatan tidak ada di opsinya bagaimana ni apk,2024-10-06 12:20:38
1,Armen Master,Cuma bisa untuk sekali masuk,2023-10-15 12:19:44
1,IDRIS,Tetap saja di alihkan ke google percuma download,2025-01-13 06:57:56
1,Putri Sari,Entah kenapa gak bisa dibuka,2023-12-04 10:15:26
1,Sultan Ku,Kode otp Aktivasi TDK bisa mengirim ke nomor telepon saya,2024-05-18 02:59:15
1,Helmi Oktariyan Saputra,"Sekelas aplikasi pemerintah sampah semua ngelag,gampang diretas",2024-09-01 18:58:23
1,hack one,Payah. Hapus aja aplikasinya... Nggk berguna,2024-03-25 13:28:28
1,Lutfi Febrian,"Kenapa ni aplikasi nya ngk bisa di buka,????",2023-12-18 15:06:40
1,Eko ssi,Tidak bisa menerima kode otp,2024-12-10 08:54:37
1,Fadlin Kale.o,Bintang 1 aja karna nggk bagus aplikasi nya,2023-12-16 10:52:29
1,gamer sejati,"Adakah niat kalian minta maaf kepada masyarakat, jkp gagal cair akibat kelalayan kalian, aplikasi sering eror,",2024-02-21 06:13:39
1,Gabe Yosua,Susah untuk dimengerti,2023-02-14 13:13:58
1,Ninda Fahrida,Kenapa mau daftar susah sekali,2024-02-27 05:51:51
1,Sing Penting Rame,daftar OTP...dh setahun g di kirim2..,2024-02-24 05:19:21
1,Munammad Azani,Jelek amat sistem aplikasinya,2024-12-28 09:57:42
1,Samsul Bakhri,Kenapa aplikasi nya tidak bisa di buka?,2023-06-08 09:09:57
1,Tri Bagus Tusarwenda,Gak bisa dapet kode OTP,2023-05-11 10:47:15
1,Dimas Ilhamyah,Apaan sih aplikasi elor suruh masukin ibu kandung udh tau bener masih salah trs mau nama siapah asuuu tolol,2024-04-18 05:18:32
1,cang mon,min saya mau nanya apakah bisa ganti nomor hp yang sudah tidak ada?,2024-03-14 15:19:30
1,m f,Servernya lambat banget .....,2023-05-05 01:55:34
1,Youtubee keluarga Ok,Suka keluar sendiri ...ribetnya ...,2023-03-17 00:28:40
1,Marsinah Manik,Tolong kerja sama nya apk siap kerja,2023-05-31 08:57:40
1,Qelbi Zahra,Edit aplikasi SIAP kerja,2023-07-23 14:50:10
1,Sri Herni,Pengaduan nya kagak beres malah saling menyalahkan sama kemenaker,2023-11-20 05:22:31
1,Try Bar,Tidak bisa login,2024-04-29 04:15:04
1,Rafina Dwi Saputri,buat upload fto susah bgt,2023-05-05 14:12:23
1,Yogi Aje,Tidak bisa daftar akun,2023-08-07 02:21:41
1,Moh Syamsul Bahri,Lemot sulit ngisi data payah,2023-04-03 19:15:26
1,Niskala Makil sarfaraz,Sampah gak ngebantu gak ada panggilan kerja ngelamar apa jga Apk nya,2024-11-24 13:55:17
1,dimas Ilham,"apk kek t41 cmn ngirim kode aj susah amat dh seminggu nunggu kode g dikirm"" , klo emng g niat hps aja apkny bkin orng pusing aja",2023-06-29 17:53:57
1,Gery Yatno,Ini apk apa kok habis di buka ngebleng putih,2024-01-10 00:01:02
1,Rizki channel,Lencana menu lapor jkp tidak ada di akun siap kerja kenapa?,2023-02-17 19:10:48
1,Aqil Athasyah,Aplikasi eror tidak niat membantu,2024-05-23 09:22:08
1,Achmad Rivai,Ko verifikasi akun gak bisa bisa ? Kaga jelas,2023-04-17 04:58:38
1,Rifki Desdiniman,Sebaiknya lakukan alpa/beta test dulu sebelum rilis. 😉,2023-07-01 03:10:23
1,taka nome,Buat aktivadi akun kok gak bisa2 ya,2023-07-23 14:06:43
1,Ang Pri Antab,Sistem masih blom kuat ituu..erorr muluu,2023-09-20 06:09:35
1,Jaenudin,Malah ngeblank pas mau masuk Appl pemerintah payah banget,2023-12-18 02:42:09
1,Aan Pensil,Nik tidak terdaftar bodooo ni aplikasi,2022-11-06 15:50:27
1,Zamals Stundraider,Aplikasi tolol mau nyiapin akun aja susah loading Mulu TOLOLLLLL,2023-05-09 01:33:57
1,Ayu Kino,Hmm kenapa gak bisa menyimpan data :v,2023-07-03 06:52:41
1,Rian A,Niat gak sih bikin aplikasi busuk amat,2023-12-27 12:29:13
1,Sandy Barat,Apk tidak dapat digunakan,2022-11-23 07:13:41
1,Ibnu Haris,"Mempersulit pengguna, mau laporan aja susah",2023-10-08 11:41:05
1,Mz,"Pantes ratingnya jelek, Udh sya rasain sndiri, apalagi nunggu verifikasi yg smpe berbulan2, Hadehhh😫",2023-11-05 02:08:32
1,my adventur Gaming,Tidak dapat terverifikasi,2023-06-22 00:48:49
1,Spek GG,Lama banget gak terverifikasi,2024-01-10 10:29:22
1,bacth 1,"PELAYANAN YANG BURUK , MEMPERSULIT MENDAPAT BERKAS , MENYEBABKAN ANGKA PENGANGURAN DI INDONESIA",2023-12-18 06:21:18
1,Joko Tingkir,"Lambat proses klaim jkp, sperti di sengaja di ulur2 proses nya",2024-03-12 05:15:06
1,Budiman Andriyana,Aplikasi sangat tidak berguna,2024-08-27 02:51:23
1,Cah Ndeso,Jujur saya pribadi kecewa apk sekelas milik negara kok gini untuk penilaian asesmen aja gak selesai-selesai,2023-09-10 16:43:17
1,Lunalynn,Aplikasi buatan pemerintah ampas,2024-11-13 02:37:16
1,Andri Sugian,Aplikasi tdk bisa dibuka,2024-04-05 09:20:14
1,KICAUMANIA INDONESIA,"Aplikasi taekkk , verifikasi nomer hp aja ribetnya kya t4iiiii",2023-07-10 03:12:16
1,Ikhsan,Gk jelaskan bolak balik ke browser mulu,2024-08-05 03:04:37
1,Tri Aditya Kurniawan,Ga guna + email halo.jkp jg tdk pernah dibalas,2023-11-16 03:01:01
1,Fajar Agung,aplikasi anehh kaya yg buatnya,2024-05-20 01:56:58
1,Andra Wirabakti,Aplikasi tolol ngisi data gagal mulu,2024-05-18 21:27:03
1,Nova Lestari,"Jelek banget, malah nyusahin orang Saya mau ngisi biodata malah gabisa gimana dipencet jadi gelap doang gaada pilihannya",2023-05-17 02:09:35
1,Donny Aditya,Apk lemot pdhal jaringan baguss,2024-05-26 13:39:18
1,Karaeng Tiro,"APLIKASI KURANG MEMUASKAN, KEPADA BAPAK PRESIDEN JOKOWI UNTUK MEMPERBAIKI SISTEM YANG ADA DI KEMENTRIAN KETENAGA KERJAAN ATAU MUTASI ANGGOTANYA YANG TERLIBAT",2023-01-01 12:12:41
1,Danis Eko,Sangat mengecewakan,2023-12-15 02:12:39
1,Asep Falah,Aplikasi ini tidak berguna,2024-01-20 09:13:18
1,Hamdan Putra,Ubah nmer telpon aja lama sekali,2023-06-20 10:16:05
1,Muhamad Irfan Fadillah,Loker hoax ga ada kelanjutannya parah kemnaker,2023-07-28 16:33:22
1,Achmad Sofyan,Cara mengganti no hp bagaimana dan kode verifikasi di kirim ke email bagaimana?,2024-06-06 07:02:26
1,Rhizoitch Ren,Payah mau buat laporan aja muter terus ga kelar²,2023-05-13 07:53:03
1,Devi Ramdhansyah,Aplikasi yang membingungkan,2023-05-23 04:26:14
1,Sulistyo Pratomo,"Tolollll, daftar aja gabisaaa",2023-12-21 02:57:32
1,Ahmad Zaldi,admin tolong diperhatikan kode otp kode otp kode otp lama sekali,2023-05-14 08:10:16
1,M. Ricky Hendika,"WEB LEMOT, APLIKASI KAYA SAMPAH",2024-02-05 14:43:09
1,Daniel Tamba,100% murni aplikasi bobrok,2024-10-22 01:19:07
1,Riski Semarang,Tidak bisa ganti paswd,2024-01-08 02:20:18
1,Ferly Sukarno,dimintain tolong malah dihapus postingan gw,2023-08-23 09:47:22
1,Kamiludin,Kalau ga niat gausah bikin aplikasi,2024-03-01 10:15:35
1,Yulia Hasanah,"BANYAK ORANG KORUP NYA , APLIKASI NORAK LELET SISTEM NYA",2022-11-02 16:27:40
1,Ari Momon,Selalu kembali lagi....error,2024-10-18 03:52:34
1,ABDEL LATIEF,Aplikasi mempersulit anak bangsa,2025-01-06 08:32:51
1,Kucai Klep,Tidak bisa daftar,2025-01-14 14:48:31
1,Siti Furniati,"VERIFIKASI FOTO UNTUK KLAIM JKP LAMA, TAHAP 6 DINYATAKAN GAGAL TANPA DIKASIH TAU SEBAB AKIBATNYA SYARAT DAN KETENTUAN SUDAH SESUAI, KETIKA KONFIRMASI SLOWRESPON DARI PIHAK LAPOR PHKNYA",2023-11-20 04:35:33
1,Muhamad Isep Ismail,Sebenernya ini diurus gak ya? Kok assessment gada tindak lanjut ya,2023-05-20 03:10:03
1,bagus rama98,Infonesia cuma 10 provinsi aja ya ternyata yang di akui🥲,2024-05-22 10:22:36
1,ナビァTJAHJONO,Swa foto gagal terus 🤨,2024-07-14 07:03:50
1,Sugi Hartono,Macem gak niat buat apk nya,2024-12-19 00:01:56
1,lucky setiawan,Reset kata sandi lama bgt.mana nunggu waktu 20 menitan.,2024-09-04 00:47:36
1,Nulik Albekami,Apk sampah... Indonesia kementriannnya bobrok,2024-02-16 12:56:08
1,Baterai Lima Persen,Banyak komentar jelek. Ikutan ah. Pemerintah Indonesia bobrook,2024-02-08 06:58:48
1,Tyas Ayu,Gjls apk teh ... Udh di download ttp Weh ke google.... Ai Mun dek pke link wae mah jengnaon Aya apk na atuh,2025-01-18 14:08:38
1,Slamet Riyadi,Kode otpnya kok ga masuk² min waduh gimana siiii,2025-01-14 08:59:17
1,Sahabat123 Sahabat,Saya Mendaftar Kenapa Erorr Tolong Perbaiki Haduhh Gimana hooiiiiii,2023-03-17 06:38:00
1,Agus Saputra,Aplikasi gajelas sering eror,2024-10-14 03:18:50
1,Dimas Aditya,"Ku pikir ini bisa di daerah Medan, ternyata dugaanku salah.",2024-06-23 00:54:48
1,Kendo Malaniu,Gak niat buat aplikasi kah?,2023-09-02 06:22:31
1,Alia Pratama,Jelek tidak bisa dibuka,2024-02-17 12:44:09
1,Putra Clausius,gg gk bisa masuk,2025-05-24 11:54:34
1,Mas Lebay,jelek GK bisa melakukan klaim manfaatnya!!!,2025-06-05 13:22:16
1,DANI IMAM SUJUDI,Lama verifikasi e,2023-06-16 13:43:52
1,Marno Moi,Mau verivikasi tdk bisa,2022-10-31 05:23:58
1,Fheartnet,Gabisa ganti email akun payah,2023-10-17 08:17:27
1,Suhendi Sastrawijaya,Proses di persulit,2024-06-15 07:53:41
1,Dewanul Ma'mur (The One),Aplikasi pemerintahan ga ada yang josss,2024-03-21 07:25:38
1,Neng Geulis,apk tdk bisa di buka,2023-12-08 08:05:36
1,AM FERRY,Aplikasi Sontoloyo Nggak jelas syarat aneh²,2025-01-12 08:28:02
1,Nofri Wibowo,"Menyusahakan, mau klaim hak saja bolak balik gagal alasan gak jelas, itu hak saya kalian sebagai pengurus aja udah sok memiliki, semoga keluarga kalian semua kena karma nya...",2023-06-09 04:04:58
1,krisna bayu,tiba rilog gbsa masuk,2025-05-21 08:47:17
1,Yosi Santika,"aplikasi SAMP*H, kagak guna",2025-03-25 04:12:23
1,kamaruddin kodding,Ada yang tahu Cara edit pengalaman kerja ?,2023-05-07 05:14:10
1,シロジュルーム二ル,jelek... ngelag terus....,2025-04-18 10:06:01
1,ndu,keliat bet kerja pemerintah jeleknya,2025-03-09 15:17:32
1,Adam Jordan,Saya harap bisa membatu dengan baik. Nanti ditambah bintangnya.,2023-02-18 06:20:55
1,Achiel Salafie,Saya orang Lebak Banten DS Mekarsari kec.Rngkasbitung dan di aplikasi ini desa Mekarsari tidak terdaftar,2024-05-07 23:55:48
1,Walsiyatun,susah daftarnya,2023-06-14 01:24:48
1,wahyu sucandra,Macet pas kode otp. Hadeh benerin cuy,2023-08-07 01:55:14
1,Yudh,rusak aplikasi ne,2023-06-07 10:59:33
1,Alif Bahrun,Gak bisa dibuka,2024-01-30 11:18:48
1,Dede Kartika,Gak guna sama sekali,2024-06-25 11:25:33
1,Bro Bro,apk nya tdk jelas,2025-06-30 14:18:22
1,Ahmad Spx,Server eror bg...!!!! Ya ampun panassss,2023-10-09 04:07:33
1,imam ade,buruk perihal pelayanan,2025-05-21 05:57:07
1,Bubo Scandiacus,Jelek aplikasinya.,2024-12-07 15:41:30
1,semy flaszz,min no KTP saya sudah di daftarkan orang lain,2023-02-05 00:03:11
1,Tatau Lol,Jelek banyak bug,2022-12-21 12:58:18
1,Rayen Vasli,Aplikasi gak jelas.,2024-07-16 09:41:23
1,Ghost Krow,Kota Malang tidak muncul,2024-12-28 15:17:52
1,Aa Gendon,Kaga guna ga bisa login,2023-07-01 09:38:50
1,Abu Lalahi,pemerintah bikin apk ya gni wkwk,2025-02-25 03:50:00
1,KHOIRUS SOBIR,Apk GK guna di hapus aj dari play store tolol,2024-05-08 07:13:48
1,Diyah Ayu Saputri,"hapus akun nya bagaimana , susah",2023-08-28 16:31:36
1,Nadesta,apknya gabisa dibuka,2024-01-26 09:31:27
1,Mustagia Aghy24,Duh ko sya g bisa daftar nama ibu saya ya,2023-05-02 22:42:05
1,budi waluyo,Program tipuan pemerintah..bangscat,2024-11-14 01:32:20
1,Rama Azer,BAPAK PRESIDENT LIAT NIH DIPERULIT APLIKASI GA BISA AKSES SAMA SEKALI PAKKKKK,2023-05-16 06:32:39
1,Ferdyan S.P,Parah Bug nya,2024-09-16 05:42:10
1,iqbal Kentang,Ikutan kasih bintang 1 ah biar viral,2023-05-28 03:31:01
1,Ringga Valentine,Pengaduan malah di blok akun gua,2022-12-02 20:56:10
1,Imron Okay,"apk apa la ga jelas otp g masuk""",2025-04-26 04:38:15
1,abdul holik,wilayah Rajeg tidak ada,2024-05-30 03:46:43
1,Asyrof Caesar,mana kiriman kode otp?,2025-07-02 07:24:23
1,Ade Firmansyah,Vermuk nya susah bgt dah,2024-11-14 07:50:09
1,Gigih Pratama,Tidak berfaedah,2023-01-29 00:30:23
1,Lynn.,Apaan ni susah kali pun.di buka.,2023-12-04 13:35:27
1,Apri Bili Guru Matematika SMP,Apk gak berfaedah,2024-05-03 15:23:22
1,danoll 123,Aplikasi blm siap pakai,2025-04-07 02:15:27
1,Diki Mustofa,Memperibet penganggurann supayaa terus nganggur,2023-08-02 15:46:09
1,Desnawan Setioroso,Enggak ramah user,2023-12-25 12:12:34
1,Iqbal Syah,"Bapuk, app gajelas",2025-04-17 02:03:20
1,Nur Jamil,Aplikasi kaga guna,2023-07-24 07:28:16
1,Anton 917,aplikasi dak jelazzz,2025-04-25 08:25:01
1,Parida Parida,Gk jls bgt si orang lupa sandi mlh susah bgt,2023-08-05 09:09:24
1,Irfan Official,Apknya muter mulu,2023-05-17 11:55:35
1,Nob Player,Aplikasi gak jelas,2023-08-08 15:19:28
1,Raihan Zaqif,apk binatang lelet kali,2025-07-26 14:16:06
1,suvi alamsyah erlangga,ap ini cok,2025-06-04 07:43:36
1,ags ddn88,GANTI NO HP SUSAH OTP GA MUNCUL MUNCUL,2023-06-12 06:56:20
1,alfrets CHANNEL,Saya isi data profil susah,2023-05-27 04:09:08
1,Muhammad Abdurrahman,Apk tidak bermutu,2023-05-15 03:13:13
1,Fery Attha,cara membuat ak 1 gimana😔,2025-05-10 07:46:22
1,Ipanipins,Gajelas jgn di download,2024-12-10 00:03:11
1,Uueu Hdheu,Apk negeri tolol semua,2024-06-13 14:42:29
1,Drive Realme,Lama banget verifikasinya,2023-10-23 00:54:59
1,kontolbasi 377,aplikasi nge leg,2025-05-14 05:40:10
1,Risky Anugrah,ga bisa mabar cik😂,2024-04-15 08:57:28
1,King Badak,Kode otp gua mana woi,2025-02-25 06:02:46
1,Ngareb 93,aplikasi menyusahkan,2023-11-29 07:48:22
1,Jo Han,Kurang memuaskan,2023-05-24 05:09:18
1,Andi Ramdani,Aplikasi k*kbrut,2023-07-03 14:35:32
1,Muhammad Guntur,Aplikasi Tdk Berguna,2023-08-13 12:14:23
1,Saminem Turus,Parah ga bs digunakan blasss,2024-03-15 11:51:08
1,Nurna Ningsih,Mau ferifikasi susah bet,2023-06-10 02:36:25
1,Wahyudiin_,Apk ga niat,2022-12-02 12:54:08
1,Faizal Dinia Putra,BSU BELUM CAIR,2025-06-20 02:40:37
1,Reinhard Simbolon,APLIKASI GAK JELAS.,2024-07-25 06:56:21
1,Mohamad Tohid666,Aplikasi brok brok,2024-05-08 06:39:54
1,Apid,Sama kayak yg lain.,2022-12-04 13:58:48
1,Ryan Suryanata,Buruk sekali,2025-02-24 04:21:47
1,Rizky Akbar,Ribet mau doang jga,2024-09-05 23:05:40
1,Irvan Ardiansyah,Lempar-lemparan tanggung jawab,2022-11-09 01:14:29
1,Samuel Silalahi,aplikasi betaaa,2025-03-25 05:00:06
1,atep nurman,Payah ngelag Mulu,2025-02-22 03:07:46
1,Sigit R,Mengecewakan,2025-02-08 08:50:08
1,Agun Riyan,Ga bisa dibuka,2024-01-24 04:34:30
1,Bim Bim,Eror pas buat akun,2024-11-07 06:28:40
1,Basri Kallo,Mencoba dulu,2024-02-24 16:17:50
1,Ririn Andri Astuti,Ga bisa di buka,2024-04-24 04:00:37
1,Benny Rhamdani,Bikin susah parah tkii,2024-01-31 13:28:59
1,FAJAR maulana,OTP NYA GAK MAUU WOYY,2025-01-02 02:39:17
1,Marlan Galang,Aplikasi tipu-tipu,2023-11-01 21:51:55
1,Muhammad Dandi,Mohon diperbaiki,2024-02-27 07:54:43
1,cristiano ronaldo,G Bisa masuk,2024-03-10 07:24:13
1,Rifqy Nur Pratama,Isi biodata eror trus,2024-05-16 14:23:29
1,Erika Ika,Aplikasi terburuk,2024-01-24 12:18:22
1,Gede Eka,apk ngeleg sing jelas gati wake pang liu gati daftar ulang gen isi data,2025-05-19 03:38:33
1,Hendry Prasetyo,"aplikasi lemooooooooooooottttt paraaaaaahhhhhhh, antrian bnyak gerainya cuma 1 admin , bad",2025-05-15 10:11:36
1,amriil.e,ngelek parahhhhhhhhhhhh padahl sinyal bagus,2025-06-21 05:03:06
1,alex frienz,list loker selalu error,2025-06-04 10:47:15
1,Sadbuttrue,"server ancur""an",2025-05-19 12:32:56
1,Azura Sunjaya,format error mulu,2025-04-26 04:03:39
1,Ariezona Rhaka,apk lag parah,2025-05-19 05:49:47
1,Gian Panganyuanno,Bug!,2025-06-05 03:19:11
1,Asbullah Novryansyah,aplikasi gagal,2025-05-14 07:47:43
1,Rochmat Ajiantoro,APLIKASI SAMPAH,2025-07-01 02:54:13
1,Yaya Hermawan,lemottt banget,2025-06-30 04:39:19
1,Ariff,Absolute corrupt,2025-03-06 01:50:40
1,Ari Hermawan,login lama,2025-04-27 10:52:50
1,Pandu Mahesa,ngebug mulu,2025-05-16 06:19:24
1,Aldy Alfaro,sering ngebug,2025-05-19 07:46:50
1,Uda Bato,apps lemot,2025-05-26 10:27:51
1,Azhar Rivaldi,ngebug mulu,2025-05-19 07:07:38
1,Ilham Apriliyanto,aplikasi jelek,2025-05-16 03:02:25
1,Yadi Widodo,error mulu,2025-05-24 00:40:17
1,Herlina,Ngak bagus,2025-02-12 05:13:39
1,Nurman Welll,apk gjls,2025-05-14 06:45:00
1,BN7 Bahtiar Nurdian,Aplikas Lemot,2025-02-27 07:39:19
1,Denny Lat,nyusahin,2025-05-19 10:40:15
1,arbi,sampah,2025-07-02 03:20:56
1,Fauzi,Payah,2025-07-04 11:24:14
1,Mohammad Nur Fhatony,gajelas,2025-04-28 05:09:36
1,Vin Entertaiment,ZONKKKKKKKKKKKK,2025-02-13 10:50:59
1,Tomy Winata,jelek,2025-05-19 08:52:39
1,Aditya januar arifin,ngelag,2025-06-25 16:02:14
1,Zeni Zainudin,lemot,2025-05-20 04:50:55
1,Moch adis ALFIANSYAH,🤬,2025-03-05 03:04:03
1,Hilmí Fahrudin,Burik,2025-01-10 06:22:18
1,Ky A,"Apk nya error mulu, mantap",2024-05-26 10:49:16
1,Imam Mahpudin,Ga maju maju ni negara,2025-01-18 15:05:17
1,Muhammad Yusuf Abdurrahman,Aplikasi busuk!,2024-04-29 00:10:40
1,Kiki Kuntari,"Aplikasi error,",2024-04-03 22:17:25
1,Diky Wahyudin,aplikasi jelek,2024-08-09 02:43:11
1,Oscar Wolf,Aplikasi naudzubillah,2024-03-12 10:02:21
1,Nanda Tegar Tanaka,apk gajelas,2024-06-05 14:27:34
1,RUYAWADDUL AMALI,Aplikasi haram,2024-12-09 12:30:03
1,Ahmad Fakhrudin,ERRORRRR TEROSSSS,2024-07-28 14:35:05
1,Fitra Ihza Agwinanda,Aplikasi gajelas,2025-01-03 16:22:52
1,Enrique Chiesa,Ga jelas,2024-06-23 07:04:53
1,Hilman Abdul Hadi,Sulit,2024-04-14 06:40:22
1,Wahyu Hidayat,Eror,2024-06-10 20:22:03
1,Muhammad Wildan Awwiby,Jelek,2024-07-12 09:15:54
1,Inah,Sorry it's BAD Apk. Bad pelayanan online mauupun offline di tempat disnaker untuk bagian pembuat kartu prakerja. Not have solution about problem for their user.,2024-03-18 23:44:59
1,Gunawan ab,Profil isi selanjutnya tapi error mulu,2024-02-24 15:50:48
1,poer noemoe,aplikasi nyusahin..,2024-01-31 00:18:56
1,DSE Audio,aplikasi malware,2023-12-18 23:34:39
1,Papa Kece,Apk taekk,2023-12-14 01:10:54
1,Angga Adp,Buruk,2023-12-26 12:40:10
1,Len Nayr,🍑,2024-01-25 10:05:56
1,Ahmad Prabowo,🚮,2024-01-09 00:08:54
1,Ifan Fadhilah,gaji elit bikin apk sulittt #kakekzeus,2023-06-16 03:16:17
1,Dicky Suwandi,Ga guna!,2023-10-10 14:45:18
1,Santoso Budi,lola bngt,2023-11-07 08:22:24
1,Chairul Imam,Bikin ribet,2023-08-03 04:03:53
1,AL FIDRI,Aplikasi amsiong,2023-09-06 05:54:53
1,Ach Baidhawi,Apk EROR,2023-10-28 02:46:33
1,Ramadan Adi Pradana,Nyusahin,2023-10-18 02:03:37
1,Munaerih 123,Tidak bagus,2023-06-12 11:24:53
1,Mochamad Rafli,gajelas,2023-09-17 19:28:48
1,Zafran,sulit,2023-07-04 12:50:29
1,Kiki Kusumo,Angel,2023-07-21 02:08:06
1,UKI PAYMENT,Pas daftar selalu something wrong muluu,2023-03-17 00:31:07
1,Eryka Amalia,Kesalahan server mulu 🤕🤦,2023-05-13 01:54:10
1,Yoga Wijaya,Aplikasi bodoh🖕,2023-04-23 13:49:22
1,Aisya,Aplikasi aneh.,2023-05-04 04:10:07
1,Aris susilo,Error teros,2023-03-17 02:56:12
1,Yadi Purwanto,Cacat,2023-05-11 15:07:03
1,Quincy,Jelek,2023-06-19 06:57:48
1,Tegar Rahmatulloh,Aplikasi sampah.,2022-12-05 06:20:43
1,Adit Aditiya,Lemot banget,2022-12-04 12:34:56
1,Fuad Ramadhan,Bad,2022-12-11 00:20:30
1,Faruka Hoya,Ga ngerti tujuan aplikasi ini apa? Berapalah anggaran negara habis membuat aplikasi useless seperti ini.,2023-09-25 17:35:56
1,CLASHER ID,Udah paling bener paakai apk sisnaker,2024-01-24 21:06:04
1,Halmawati SPd,Applikasi buruk,2025-02-23 14:16:55
1,Anggit,Aplikasi gagal,2024-02-04 02:49:00
1,Kevin Eka,apk busuk,2025-05-15 06:08:40
1,Jayanto antonius,Aplikasi GBLQ,2024-08-29 09:32:33
1,Nugraheni ayu lestari (1815040057),Eror terus,2025-01-03 00:13:51
1,Hafizh Azaky,Gk jelas,2023-01-27 03:02:08
1,isu jbr,Apk gembleng,2023-05-29 03:55:54
1,dwi hamzah,aplikasi sampah,2025-05-16 05:50:08
1,Ariel Saputra,ngeleg parah,2025-07-15 02:57:22
1,Dawell Pello,Gak jelas,2023-03-25 17:50:42
1,Radityo Arief Wicaksono,Aplikasi cacat,2023-03-11 23:27:45
1,zigin salmovis,Jelekk,2025-06-23 09:36:39
